# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1988 08 12 20678 20678.5 2118  6  3.000  2.333  2.333  2.333  4.000  4.000  2.667  3.667   15    9    9    9   27   27   12   22    16 166    157.0    161.2 2
1988 08 13 20679 20679.5 2118  7  3.333  3.667  2.667  3.333  3.667  3.333  2.667  3.000   18   22   12   18   22   18   12   15    17 152    155.6    159.7 2
1988 08 14 20680 20680.5 2118  8  4.333  3.000  4.333  4.000  3.333  4.000  1.333  2.333   32   15   32   27   18   27    5    9    21 160    147.8    151.6 2
1988 08 15 20681 20681.5 2118  9  2.000  3.333  4.333  3.667  3.000  3.000  2.667  2.000    7   18   32   22   15   15   12    7    16 151    140.4    144.0 2
1988 08 16 20682 20682.5 2118 10  2.333  2.333  2.667  1.667  1.667  1.667  2.333  1.333    9    9   12    6    6    6    9    5     8 114    134.4    137.8 2
1988 08 17 20683 20683.5 2118 11  1.000  2.000  1.667  1.333  0.667  0.667  0.667  1.667    4    7    6    5    3    3    3    6     5  84    142.1    145.6 2
1988 08 18 20684 20684.5 2118 12  1.667  3.333  2.000  2.000  2.000  2.667  1.667  1.333    6   18    7    7    7   12    6    5     8  59    125.5    128.5 2
1988 08 19 20685 20685.5 2118 13  1.667  2.000  1.667  2.000  2.000  3.000  1.667  2.333    6    7    6    7    7   15    6    9     8  71    121.0    123.9 2
1988 08 20 20686 20686.5 2118 14  2.333  2.667  2.667  2.333  5.000  4.000  2.667  2.000    9   12   12    9   48   27   12    7    17  71    115.4    118.1 2
1988 08 21 20687 20687.5 2118 15  1.667  2.000  1.667  1.000  0.667  0.667  0.667  4.000    6    7    6    4    3    3    3   27     7  50    113.5    116.1 2
1988 08 22 20688 20688.5 2118 16  5.333  6.000  3.667  1.667  2.000  1.333  2.000  1.333   56   80   22    6    7    5    7    5    24  26    112.4    114.9 2
1988 08 23 20689 20689.5 2118 17  2.667  2.000  2.333  1.667  2.333  2.333  3.000  3.000   12    7    9    6    9    9   15   15    10  32    119.1    121.7 2
1988 08 24 20690 20690.5 2118 18  1.333  1.667  2.000  2.667  2.333  2.667  3.333  3.333    5    6    7   12    9   12   18   18    11  54    130.9    133.7 2
1988 08 25 20691 20691.5 2118 19  1.667  2.000  3.000  4.000  4.000  3.333  3.000  2.000    6    7   15   27   27   18   15    7    15  95    141.3    144.3 2
1988 08 26 20692 20692.5 2118 20  2.333  2.667  1.667  1.000  2.333  2.333  1.667  3.000    9   12    6    4    9    9    6   15     9 116    153.9    157.1 2
1988 08 27 20693 20693.5 2118 21  4.000  3.667  3.000  2.667  2.000  2.667  3.000  2.000   27   22   15   12    7   12   15    7    15 177    163.5    166.8 2
1988 08 28 20694 20694.5 2118 22  1.333  2.000  2.333  2.667  2.000  1.667  2.000  3.333    5    7    9   12    7    6    7   18     9 182    170.6    174.0 2
1988 08 29 20695 20695.5 2118 23  3.667  2.333  3.667  3.333  1.667  2.667  1.333  2.667   22    9   22   18    6   12    5   12    13 205    185.4    189.0 2
1988 08 30 20696 20696.5 2118 24  3.333  3.333  4.000  2.000  1.333  2.333  2.000  2.333   18   18   27    7    5    9    7    9    12 204    186.5    190.0 2
1988 08 31 20697 20697.5 2118 25  3.000  2.000  1.000  0.667  2.333  4.000  3.000  3.667   15    7    4    3    9   27   15   22    13 189    191.0    194.5 2
1988 09 01 20698 20698.5 2118 26  4.000  4.667  3.333  3.333  3.667  3.000  2.667  3.000   27   39   18   18   22   15   12   15    21 163    187.9    191.3 2
1988 09 02 20699 20699.5 2118 27  3.000  3.667  2.333  1.667  2.667  2.333  2.333  3.333   15   22    9    6   12    9    9   18    12 171    175.8    178.9 2
1988 09 03 20700 20700.5 2119  1  3.000  2.667  1.667  1.667  1.667  1.333  2.667  1.667   15   12    6    6    6    5   12    6     8 153    174.3    177.3 2
1988 09 04 20701 20701.5 2119  2  2.333  2.000  2.333  2.000  2.000  1.333  1.333  1.667    9    7    9    7    7    5    5    6     7 176    163.2    165.9 2
1988 09 05 20702 20702.5 2119  3  2.000  1.333  0.667  1.333  1.000  0.667  0.667  0.333    7    5    3    5    4    3    3    2     4 152    163.7    166.3 2
1988 09 06 20703 20703.5 2119  4  0.333  0.000  0.000  0.667  1.333  1.333  2.333  0.667    2    0    0    3    5    5    9    3     3 110    150.1    152.4 2
1988 09 07 20704 20704.5 2119  5  1.000  2.000  2.333  1.333  1.000  0.333  0.667  0.667    4    7    9    5    4    2    3    3     5 115    143.2    145.4 2
1988 09 08 20705 20705.5 2119  6  0.000  1.667  1.000  1.000  1.667  1.667  3.000  2.000    0    6    4    4    6    6   15    7     6 105    136.9    138.9 2
1988 09 09 20706 20706.5 2119  7  0.667  1.000  0.333  0.667  1.000  0.667  2.333  1.667    3    4    2    3    4    3    9    6     4  88    126.2    128.0 2
1988 09 10 20707 20707.5 2119  8  1.667  0.333  1.000  1.667  1.000  1.667  2.667  3.333    6    2    4    6    4    6   12   18     7  90    116.0    117.6 2
1988 09 11 20708 20708.5 2119  9  3.333  3.333  5.000  4.667  6.000  5.667  5.333  6.000   18   18   48   39   80   67   56   80    51  96    120.3    121.9 2
1988 09 12 20709 20709.5 2119 10  5.667  3.667  3.667  1.333  2.333  2.667  2.667  2.667   67   22   22    5    9   12   12   12    20 105    125.4    127.0 2
1988 09 13 20710 20710.5 2119 11  2.000  3.333  2.667  2.333  2.333  2.000  3.000  1.667    7   18   12    9    9    7   15    6    10 108    123.3    124.8 2
1988 09 14 20711 20711.5 2119 12  3.000  2.000  3.333  3.000  2.667  2.333  1.667  1.667   15    7   18   15   12    9    6    6    11 112    128.7    130.2 2
1988 09 15 20712 20712.5 2119 13  3.000  3.000  2.667  2.667  2.667  3.333  1.333  1.333   15   15   12   12   12   18    5    5    12 106    124.7    126.1 2
1988 09 16 20713 20713.5 2119 14  1.667  2.333  1.667  1.333  2.667  1.333  0.667  0.333    6    9    6    5   12    5    3    2     6 106    127.2    128.5 2
1988 09 17 20714 20714.5 2119 15  2.333  3.667  3.667  3.333  4.000  2.667  3.667  4.333    9   22   22   18   27   12   22   32    20  94    134.0    135.3 2
1988 09 18 20715 20715.5 2119 16  6.000  5.000  3.667  3.333  4.000  1.667  3.333  5.333   80   48   22   18   27    6   18   56    34 115    138.2    139.5 2
1988 09 19 20716 20716.5 2119 17  4.667  4.000  4.333  3.333  3.000  2.333  3.333  4.000   39   27   32   18   15    9   18   27    23 134    137.4    138.6 2
1988 09 20 20717 20717.5 2119 18  2.667  3.000  2.333  2.333  2.000  1.667  3.333  2.333   12   15    9    9    7    6   18    9    11 182    150.2    151.4 2
1988 09 21 20718 20718.5 2119 19  3.000  2.333  1.333  2.667  2.667  1.333  3.333  2.667   15    9    5   12   12    5   18   12    11 200    156.6    157.8 2
1988 09 22 20719 20719.5 2119 20  3.000  3.667  4.000  3.667  3.333  4.667  2.000  2.000   15   22   27   22   18   39    7    7    20 200    177.4    178.6 2
1988 09 23 20720 20720.5 2119 21  3.333  3.333  3.000  1.667  2.667  1.333  1.667  2.333   18   18   15    6   12    5    6    9    11 226    176.7    177.8 2
1988 09 24 20721 20721.5 2119 22  1.333  1.333  2.000  2.667  2.333  1.333  2.000  3.000    5    5    7   12    9    5    7   15     8 204    177.6    178.6 2
1988 09 25 20722 20722.5 2119 23  4.000  2.333  1.333  1.333  2.000  2.333  2.333  3.667   27    9    5    5    7    9    9   22    12 177    176.5    177.4 2
1988 09 26 20723 20723.5 2119 24  1.000  1.667  1.667  2.333  3.667  1.667  1.333  2.000    4    6    6    9   22    6    5    7     8 179    171.2    172.0 2
1988 09 27 20724 20724.5 2119 25  2.333  1.333  1.333  1.000  1.333  1.667  0.667  1.000    9    5    5    4    5    6    3    4     5 187    178.9    179.6 2
1988 09 28 20725 20725.5 2119 26  2.000  1.333  1.000  0.667  1.333  1.667  1.667  1.667    7    5    4    3    5    6    6    6     5 170    170.4    171.0 2
1988 09 29 20726 20726.5 2119 27  1.333  1.000  1.333  1.000  1.000  1.333  0.333  0.333    5    4    5    4    4    5    2    2     4 132    171.5    172.0 2
1988 09 30 20727 20727.5 2120  1  0.333  0.667  2.333  2.000  2.667  2.333  3.000  2.333    2    3    9    7   12    9   15    9     8 126    172.7    173.1 2
1988 10 01 20728 20728.5 2120  2  3.333  2.333  2.000  2.333  2.333  2.000  2.667  3.000   18    9    7    9    9    7   12   15    11 136    179.1    179.4 2
1988 10 02 20729 20729.5 2120  3  2.333  1.667  1.667  0.667  1.667  0.333  0.667  0.667    9    6    6    3    6    2    3    3     5 146    196.8    197.0 2
1988 10 03 20730 20730.5 2120  4  0.333  0.333  0.667  0.333  0.333  1.333  1.333  0.667    2    2    3    2    2    5    5    3     3 161    200.3    200.4 2
1988 10 04 20731 20731.5 2120  5  0.000  0.667  1.333  0.667  1.000  1.000  3.333  4.333    0    3    5    3    4    4   18   32     9 160    189.2    189.2 2
1988 10 05 20732 20732.5 2120  6  4.000  4.333  3.000  3.333  2.667  3.333  2.667  2.667   27   32   15   18   12   18   12   12    18 163    191.1    191.0 2
1988 10 06 20733 20733.5 2120  7  5.000  3.667  4.333  4.333  4.667  5.333  5.667  2.667   48   22   32   32   39   56   67   12    38 154    193.6    193.4 2
1988 10 07 20734 20734.5 2120  8  2.333  2.333  1.667  1.333  2.000  1.333  1.333  1.667    9    9    6    5    7    5    5    6     6 160    182.7    182.4 2
1988 10 08 20735 20735.5 2120  9  1.333  1.333  0.667  1.333  2.333  2.667  2.667  1.333    5    5    3    5    9   12   12    5     7 164    173.0    172.6 2
1988 10 09 20736 20736.5 2120 10  2.333  3.000  2.667  3.333  4.000  3.667  3.333  3.333    9   15   12   18   27   22   18   18    17 156    177.0    176.5 2
1988 10 10 20737 20737.5 2120 11  4.000  4.333  6.333  7.667  7.333  5.667  6.000  5.000   27   32   94  179  154   67   80   48    85 183    178.4    177.8 2
1988 10 11 20738 20738.5 2120 12  4.333  3.000  2.667  3.333  2.000  1.667  1.000  2.000   32   15   12   18    7    6    4    7    13 185    168.9    168.2 2
1988 10 12 20739 20739.5 2120 13  2.333  2.333  2.333  1.333  1.000  1.000  1.333  0.333    9    9    9    5    4    4    5    2     6 211    149.1    148.4 2
1988 10 13 20740 20740.5 2120 14  1.667  2.667  1.667  2.333  1.000  0.667  1.000  1.000    6   12    6    9    4    3    4    4     6 188    158.3    157.5 2
1988 10 14 20741 20741.5 2120 15  2.000  2.333  1.667  1.333  1.667  1.667  0.333  0.667    7    9    6    5    6    6    2    3     6 164    151.3    150.4 2
1988 10 15 20742 20742.5 2120 16  0.333  0.667  1.000  1.333  2.667  2.667  1.333  1.333    2    3    4    5   12   12    5    5     6 136    150.0    149.1 2
1988 10 16 20743 20743.5 2120 17  2.333  2.667  2.000  1.667  1.000  3.000  3.667  2.000    9   12    7    6    4   15   22    7    10 135    153.3    152.3 2
1988 10 17 20744 20744.5 2120 18  2.667  2.667  2.333  2.667  3.000  2.667  3.667  4.000   12   12    9   12   15   12   22   27    15 156    176.3    175.0 2
1988 10 18 20745 20745.5 2120 19  4.000  3.000  3.333  4.667  4.333  5.000  4.000  4.333   27   15   18   39   32   48   27   32    30 168    163.6    162.3 2
1988 10 19 20746 20746.5 2120 20  3.333  3.000  2.333  3.333  2.333  2.333  2.667  1.667   18   15    9   18    9    9   12    6    12 166    165.4    164.0 2
1988 10 20 20747 20747.5 2120 21  3.333  4.000  3.667  2.667  2.667  4.000  3.000  3.000   18   27   22   12   12   27   15   15    18 149    167.5    166.0 2
1988 10 21 20748 20748.5 2120 22  3.000  2.667  1.667  1.333  1.333  0.667  1.333  2.000   15   12    6    5    5    3    5    7     7 146    167.5    165.9 2
1988 10 22 20749 20749.5 2120 23  1.333  1.000  0.333  0.333  0.333  1.000  0.333  0.333    5    4    2    2    2    4    2    2     3 136    167.9    166.2 2
1988 10 23 20750 20750.5 2120 24  1.333  1.333  2.333  2.000  2.000  1.333  1.333  1.000    5    5    9    7    7    5    5    4     6 130    173.0    171.1 2
1988 10 24 20751 20751.5 2120 25  2.667  1.667  1.667  1.667  1.000  1.000  1.000  2.000   12    6    6    6    4    4    4    7     6 151    170.3    168.4 2
1988 10 25 20752 20752.5 2120 26  1.667  2.000  1.000  0.667  0.333  0.667  0.667  0.667    6    7    4    3    2    3    3    3     4 155    164.0    162.1 2
1988 10 26 20753 20753.5 2120 27  0.667  1.333  2.000  1.333  1.667  1.667  2.667  2.333    3    5    7    5    6    6   12    9     7 149    157.3    155.4 2
1988 10 27 20754 20754.5 2121  1  1.000  2.000  2.000  2.333  1.667  2.000  3.333  2.000    4    7    7    9    6    7   18    7     8 150    163.9    161.8 2
1988 10 28 20755 20755.5 2121  2  3.000  3.000  2.667  2.667  1.667  1.000  0.667  1.333   15   15   12   12    6    4    3    5     9 149    158.1    156.0 2
1988 10 29 20756 20756.5 2121  3  1.333  2.000  0.667  0.667  0.333  0.333  0.000  0.333    5    7    3    3    2    2    0    2     3 160    158.1    155.9 2
1988 10 30 20757 20757.5 2121  4  0.667  0.667  0.000  0.000  0.333  0.333  3.000  3.000    3    3    0    0    2    2   15   15     5 144    156.5    154.2 2
1988 10 31 20758 20758.5 2121  5  2.000  2.000  3.333  3.333  2.667  2.000  1.667  2.333    7    7   18   18   12    7    6    9    10 139    162.8    160.4 2
1988 11 01 20759 20759.5 2121  6  1.667  1.333  1.667  1.333  0.667  2.667  2.333  2.333    6    5    6    5    3   12    9    9     7 158    159.7    157.2 2
1988 11 02 20760 20760.5 2121  7  4.333  2.667  4.000  3.667  3.667  5.000  5.333  3.667   32   12   27   22   22   48   56   22    30 143    159.0    156.5 2
1988 11 03 20761 20761.5 2121  8  4.333  4.333  4.000  3.667  4.667  2.667  4.000  3.000   32   32   27   22   39   12   27   15    26 152    166.7    164.0 2
1988 11 04 20762 20762.5 2121  9  2.667  1.333  2.000  2.333  2.667  2.333  2.333  1.333   12    5    7    9   12    9    9    5     8 130    162.4    159.7 2
1988 11 05 20763 20763.5 2121 10  3.000  2.333  2.667  2.000  3.000  3.000  2.000  0.667   15    9   12    7   15   15    7    3    10 162    166.7    163.8 2
1988 11 06 20764 20764.5 2121 11  1.000  4.000  3.000  2.667  2.333  2.000  3.333  3.000    4   27   15   12    9    7   18   15    13 155    164.1    161.2 2
1988 11 07 20765 20765.5 2121 12  3.333  4.000  2.333  2.667  3.000  3.667  3.333  3.333   18   27    9   12   15   22   18   18    17 143    154.4    151.6 2
1988 11 08 20766 20766.5 2121 13  3.333  2.667  2.667  3.000  2.333  4.000  4.667  2.667   18   12   12   15    9   27   39   12    18 119    146.3    143.5 2
1988 11 09 20767 20767.5 2121 14  2.667  1.333  2.000  3.333  3.333  3.333  1.667  2.667   12    5    7   18   18   18    6   12    12 138    155.4    152.4 2
1988 11 10 20768 20768.5 2121 15  3.667  3.333  3.000  3.000  3.667  2.333  1.000  0.667   22   18   15   15   22    9    4    3    14 164    150.7    147.7 2
1988 11 11 20769 20769.5 2121 16  1.000  1.000  2.000  1.667  1.667  2.667  3.667  3.667    4    4    7    6    6   12   22   22    10 194    157.0    153.8 2
1988 11 12 20770 20770.5 2121 17  3.333  2.333  2.333  3.000  3.333  4.000  3.000  4.333   18    9    9   15   18   27   15   32    18 199    153.8    150.6 2
1988 11 13 20771 20771.5 2121 18  3.333  1.333  1.667  2.333  2.000  2.000  2.333  2.000   18    5    6    9    7    7    9    7     8 184    161.2    157.8 2
1988 11 14 20772 20772.5 2121 19  2.333  2.333  2.000  3.333  3.000  1.667  2.667  2.667    9    9    7   18   15    6   12   12    11 174    177.0    173.2 2
1988 11 15 20773 20773.5 2121 20  3.333  4.000  2.333  2.667  2.667  2.000  2.667  2.333   18   27    9   12   12    7   12    9    13 195    164.7    161.1 2
1988 11 16 20774 20774.5 2121 21  1.000  3.333  4.333  3.667  2.667  3.000  3.667  3.667    4   18   32   22   12   15   22   22    18 227    190.4    186.1 2
1988 11 17 20775 20775.5 2121 22  3.333  3.000  3.333  3.000  2.000  1.000  2.000  1.333   18   15   18   15    7    4    7    5    11 246    179.7    175.6 2
1988 11 18 20776 20776.5 2121 23  0.667  1.667  1.667  2.000  2.667  2.000  3.333  2.000    3    6    6    7   12    7   18    7     8 219    165.7    161.8 2
1988 11 19 20777 20777.5 2121 24  1.667  0.667  1.000  1.000  1.000  0.667  1.000  1.333    6    3    4    4    4    3    4    5     4 184    154.9    151.2 2
1988 11 20 20778 20778.5 2121 25  0.333  0.333  0.333  0.000  0.667  1.000  0.000  1.000    2    2    2    0    3    4    0    4     2 140    150.2    146.6 2
1988 11 21 20779 20779.5 2121 26  2.333  1.667  2.000  1.000  0.333  0.667  1.667  2.000    9    6    7    4    2    3    6    7     6 182    156.7    152.9 2
1988 11 22 20780 20780.5 2121 27  1.333  1.000  2.000  1.000  1.000  0.667  0.667  0.333    5    4    7    4    4    3    3    2     4 164    157.0    153.1 2
1988 11 23 20781 20781.5 2122  1  0.333  1.667  1.000  0.667  0.000  0.000  0.000  1.000    2    6    4    3    0    0    0    4     2 147    139.2    135.7 2
1988 11 24 20782 20782.5 2122  2  2.333  1.667  1.000  0.333  0.000  0.667  0.667  0.667    9    6    4    2    0    3    3    3     4 145    141.6    138.0 2
1988 11 25 20783 20783.5 2122  3  2.000  1.000  1.000  0.667  1.333  1.000  3.000  3.000    7    4    4    3    5    4   15   15     7 112    141.2    137.5 2
1988 11 26 20784 20784.5 2122  4  3.667  3.667  3.667  3.667  4.333  3.333  3.000  1.333   22   22   22   22   32   18   15    5    20  91    141.1    137.4 2
1988 11 27 20785 20785.5 2122  5  3.333  2.000  2.667  2.667  2.667  3.333  2.667  1.667   18    7   12   12   12   18   12    6    12  86    144.8    140.9 2
1988 11 28 20786 20786.5 2122  6  1.000  2.000  2.000  1.333  3.333  1.333  3.000  2.333    4    7    7    5   18    5   15    9     9 108    142.7    138.8 2
1988 11 29 20787 20787.5 2122  7  2.667  2.000  1.667  1.667  1.667  1.667  2.000  2.667   12    7    6    6    6    6    7   12     8 108    141.5    137.6 2
1988 11 30 20788 20788.5 2122  8  2.333  2.667  4.667  6.333  5.000  5.333  4.333  1.333    9   12   39   94   48   56   32    5    37 134    139.7    135.8 2
1988 12 01 20789 20789.5 2122  9  1.333  1.000  1.000  2.000  3.000  0.333  0.667  0.333    5    4    4    7   15    2    3    2     5 165    154.8    150.5 2
1988 12 02 20790 20790.5 2122 10  1.000  1.000  3.667  2.667  4.000  4.000  2.667  2.667    4    4   22   12   27   27   12   12    15 147    153.8    149.4 2
1988 12 03 20791 20791.5 2122 11  2.667  2.667  2.667  2.667  2.667  4.333  4.667  3.000   12   12   12   12   12   32   39   15    18 179    151.6    147.3 2
1988 12 04 20792 20792.5 2122 12  3.000  3.667  2.667  2.000  2.000  2.667  1.000  1.333   15   22   12    7    7   12    4    5    10 157    146.9    142.7 2
1988 12 05 20793 20793.5 2122 13  0.667  1.333  0.667  1.000  0.667  1.000  0.667  1.333    3    5    3    4    3    4    3    5     4 192    159.2    154.6 2
1988 12 06 20794 20794.5 2122 14  1.000  1.000  1.000  1.000  0.333  0.667  0.667  0.667    4    4    4    4    2    3    3    3     3 192    162.5    157.7 2
1988 12 07 20795 20795.5 2122 15  0.333  0.667  0.333  0.667  1.000  1.333  0.000  0.667    2    3    2    3    4    5    0    3     3 186    157.6    152.9 2
1988 12 08 20796 20796.5 2122 16  1.000  2.000  0.667  1.000  1.000  2.000  1.000  1.333    4    7    3    4    4    7    4    5     5 143    169.2    164.1 2
1988 12 09 20797 20797.5 2122 17  1.667  0.333  0.333  0.000  0.667  1.000  1.000  2.000    6    2    2    0    3    4    4    7     4 157    170.3    165.2 2
1988 12 10 20798 20798.5 2122 18  2.333  1.667  1.333  2.667  2.667  3.333  1.000  0.333    9    6    5   12   12   18    4    2     8 172    166.3    161.2 2
1988 12 11 20799 20799.5 2122 19  1.667  2.333  2.333  3.000  4.000  3.667  4.000  3.333    6    9    9   15   27   22   27   18    17 196    182.0    176.4 2
1988 12 12 20800 20800.5 2122 20  2.667  5.000  2.333  2.333  2.333  2.333  1.667  2.667   12   48    9    9    9    9    6   12    14 226    179.4    173.9 2
1988 12 13 20801 20801.5 2122 21  2.333  3.667  3.333  3.000  4.000  3.333  4.333  3.333    9   22   18   15   27   18   32   18    20 241    186.9    181.1 2
1988 12 14 20802 20802.5 2122 22  2.000  2.000  1.333  0.667  2.333  3.000  4.333  4.000    7    7    5    3    9   15   32   27    13 275    211.0    204.4 2
1988 12 15 20803 20803.5 2122 23  3.333  4.000  3.000  1.000  1.333  1.333  1.000  0.333   18   27   15    4    5    5    4    2    10 290    218.9    212.0 2
1988 12 16 20804 20804.5 2122 24  3.667  3.000  2.333  3.333  4.000  5.000  4.000  4.333   22   15    9   18   27   48   27   32    25 292    239.7    232.1 2
1988 12 17 20805 20805.5 2122 25  2.667  2.667  4.000  4.667  3.667  1.667  6.333  5.667   12   12   27   39   22    6   94   67    35 299    249.6    241.7 2
1988 12 18 20806 20806.5 2122 26  4.333  3.667  3.667  4.333  4.667  3.000  3.000  3.667   32   22   22   32   39   15   15   22    25 287    251.5    243.5 2
1988 12 19 20807 20807.5 2122 27  4.333  4.333  3.667  3.000  2.667  3.667  3.667  2.000   32   32   22   15   12   22   22    7    20 288    248.2    240.2 2
1988 12 20 20808 20808.5 2123  1  2.333  2.333  2.000  1.667  1.000  1.667  2.000  1.333    9    9    7    6    4    6    7    5     7 281    246.8    238.8 2
1988 12 21 20809 20809.5 2123  2  2.000  3.333  2.667  3.667  2.667  2.000  2.000  1.333    7   18   12   22   12    7    7    5    11 271    253.4    245.2 2
1988 12 22 20810 20810.5 2123  3  3.333  3.333  3.667  2.333  1.333  2.667  3.000  1.667   18   18   22    9    5   12   15    6    13 329    254.9    246.6 2
1988 12 23 20811 20811.5 2123  4  1.667  1.667  0.667  1.000  0.667  0.333  1.333  1.000    6    6    3    4    3    2    5    4     4 303    242.7    234.8 2
1988 12 24 20812 20812.5 2123  5  1.333  0.667  1.667  1.333  1.333  1.000  0.667  1.333    5    3    6    5    5    4    3    5     4 257    229.1    221.6 2
1988 12 25 20813 20813.5 2123  6  2.000  2.000  2.667  4.333  4.333  4.333  4.333  3.333    7    7   12   32   32   32   32   18    22 236    217.6    210.5 2
1988 12 26 20814 20814.5 2123  7  3.333  3.667  3.667  5.000  4.000  4.000  3.000  3.333   18   22   22   48   27   27   15   18    25 225    199.6    193.0 2
1988 12 27 20815 20815.5 2123  8  3.667  4.000  4.000  3.667  3.333  3.667  2.667  1.667   22   27   27   22   18   22   12    6    20 226    208.8    201.9 2
1988 12 28 20816 20816.5 2123  9  1.667  2.000  2.333  3.000  3.667  3.333  3.667  2.333    6    7    9   15   22   18   22    9    14 253    208.5    201.6 2
1988 12 29 20817 20817.5 2123 10  4.000  3.000  4.000  3.667  3.667  1.333  3.333  3.667   27   15   27   22   22    5   18   22    20 250    203.4    196.7 2
1988 12 30 20818 20818.5 2123 11  2.333  2.667  1.333  3.667  2.333  2.000  3.000  1.667    9   12    5   22    9    7   15    6    11 230    185.6    179.5 2
1988 12 31 20819 20819.5 2123 12  1.333  2.333  2.667  2.333  2.667  2.667  3.000  3.333    5    9   12    9   12   12   15   18    12 222    183.7    177.6 2
