# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1984 05 10 19123 19123.5 2060 17  3.333  5.000  3.667  3.000  4.667  5.333  2.667  1.667   18   48   22   15   39   56   12    6    27 108    147.9    150.9 2
1984 05 11 19124 19124.5 2060 18  2.667  2.000  3.000  1.333  3.000  2.333  2.000  2.000   12    7   15    5   15    9    7    7    10 119    145.0    148.0 2
1984 05 12 19125 19125.5 2060 19  2.000  1.667  2.333  2.667  2.333  2.333  3.667  3.333    7    6    9   12    9    9   22   18    12 127    145.2    148.3 2
1984 05 13 19126 19126.5 2060 20  4.000  3.000  2.333  1.333  0.667  1.333  1.000  0.667   27   15    9    5    3    5    4    3     9 150    148.3    151.5 2
1984 05 14 19127 19127.5 2060 21  0.000  0.333  0.667  3.000  3.667  3.333  3.000  3.667    0    2    3   15   22   18   15   22    12 141    143.7    146.8 2
1984 05 15 19128 19128.5 2060 22  3.000  2.000  3.333  2.333  1.333  2.000  1.667  0.667   15    7   18    9    5    7    6    3     9 108    136.6    139.7 2
1984 05 16 19129 19129.5 2060 23  0.667  2.000  1.333  2.667  2.000  1.000  1.000  2.667    3    7    5   12    7    4    4   12     7 123    134.2    137.3 2
1984 05 17 19130 19130.5 2060 24  2.667  3.667  4.333  6.000  4.333  5.000  3.667  2.667   12   22   32   80   32   48   22   12    32 105    127.2    130.2 2
1984 05 18 19131 19131.5 2060 25  2.333  2.333  2.333  1.667  2.000  2.667  2.333  4.667    9    9    9    6    7   12    9   39    12  89    128.8    131.8 2
1984 05 19 19132 19132.5 2060 26  4.333  5.000  4.667  3.000  2.333  2.333  3.000  2.333   32   48   39   15    9    9   15    9    22  94    134.4    137.6 2
1984 05 20 19133 19133.5 2060 27  3.333  3.000  4.000  3.333  4.333  5.000  4.667  4.667   18   15   27   18   32   48   39   39    30  89    134.8    138.1 2
1984 05 21 19134 19134.5 2061  1  6.000  4.667  5.333  4.000  4.333  3.333  5.000  5.333   80   39   56   27   32   18   48   56    44  82    141.8    145.3 2
1984 05 22 19135 19135.5 2061  2  3.333  3.667  5.000  3.667  4.667  5.333  3.333  4.333   18   22   48   22   39   56   18   32    32  98    126.9    130.1 2
1984 05 23 19136 19136.5 2061  3  5.667  4.000  4.333  3.333  3.667  3.000  4.667  3.667   67   27   32   18   22   15   39   22    30 105    126.7    129.9 2
1984 05 24 19137 19137.5 2061  4  2.667  2.333  3.667  4.000  5.333  5.333  4.333  3.667   12    9   22   27   56   56   32   22    30 109    123.7    126.9 2
1984 05 25 19138 19138.5 2061  5  3.333  1.333  1.667  1.333  3.000  3.000  3.667  4.667   18    5    6    5   15   15   22   39    16  95    122.5    125.7 2
1984 05 26 19139 19139.5 2061  6  3.667  4.000  4.000  2.333  2.000  2.667  2.333  0.667   22   27   27    9    7   12    9    3    14 110    117.8    121.0 2
1984 05 27 19140 19140.5 2061  7  0.333  0.333  2.667  2.667  2.667  2.000  2.000  1.333    2    2   12   12   12    7    7    5     7 109    117.1    120.3 2
1984 05 28 19141 19141.5 2061  8  1.000  0.667  0.667  1.667  1.333  1.333  2.667  3.667    4    3    3    6    5    5   12   22     8  88    115.4    118.6 2
1984 05 29 19142 19142.5 2061  9  2.333  3.000  1.667  1.667  2.333  2.333  2.333  2.333    9   15    6    6    9    9    9    9     9  94    117.7    121.0 2
1984 05 30 19143 19143.5 2061 10  3.000  3.000  3.667  4.000  2.333  3.333  3.000  2.667   15   15   22   27    9   18   15   12    17  89    116.4    119.7 2
1984 05 31 19144 19144.5 2061 11  1.667  1.667  0.667  1.667  1.000  0.667  0.667  4.000    6    6    3    6    4    3    3   27     7  80    112.7    115.9 2
1984 06 01 19145 19145.5 2061 12  1.667  1.000  1.000  2.333  2.333  2.333  2.000  1.667    6    4    4    9    9    9    7    6     7  68    112.8    116.0 2
1984 06 02 19146 19146.5 2061 13  2.667  3.333  2.333  2.333  2.667  3.333  2.000  2.667   12   18    9    9   12   18    7   12    12  62    108.2    111.3 2
1984 06 03 19147 19147.5 2061 14  2.333  1.333  3.000  3.667  6.333  5.667  4.000  3.333    9    5   15   22   94   67   27   18    32  63    106.5    109.6 2
1984 06 04 19148 19148.5 2061 15  3.667  4.667  3.333  4.333  4.000  3.333  4.000  3.667   22   39   18   32   27   18   27   22    26  48    103.8    106.9 2
1984 06 05 19149 19149.5 2061 16  4.000  4.000  3.333  3.667  4.000  2.000  1.667  3.000   27   27   18   22   27    7    6   15    19  42    101.6    104.6 2
1984 06 06 19150 19150.5 2061 17  3.000  3.333  2.667  2.667  2.667  2.000  3.000  2.333   15   18   12   12   12    7   15    9    12  32     96.0     98.9 2
1984 06 07 19151 19151.5 2061 18  3.000  2.333  2.667  3.333  2.667  1.000  2.000  1.000   15    9   12   18   12    4    7    4    10  48     94.5     97.4 2
1984 06 08 19152 19152.5 2061 19  1.000  0.333  0.333  1.000  2.667  3.000  4.000  3.000    4    2    2    4   12   15   27   15    10  44     91.8     94.6 2
1984 06 09 19153 19153.5 2061 20  2.667  2.667  4.667  3.333  3.333  3.667  4.000  3.000   12   12   39   18   18   22   27   15    20  37     90.8     93.6 2
1984 06 10 19154 19154.5 2061 21  3.000  2.667  2.667  2.000  3.667  3.667  3.000  3.333   15   12   12    7   22   22   15   18    15  44     89.5     92.3 2
1984 06 11 19155 19155.5 2061 22  2.667  2.667  3.000  2.333  3.000  2.667  1.667  2.000   12   12   15    9   15   12    6    7    11  52     90.4     93.2 2
1984 06 12 19156 19156.5 2061 23  2.667  2.667  2.000  2.333  1.667  0.667  0.333  0.667   12   12    7    9    6    3    2    3     7  55     90.2     93.0 2
1984 06 13 19157 19157.5 2061 24  0.000  2.000  2.000  0.667  1.667  1.667  2.667  0.667    0    7    7    3    6    6   12    3     6  58     95.5     98.5 2
1984 06 14 19158 19158.5 2061 25  1.000  1.333  0.667  1.333  0.667  1.000  1.000  1.333    4    5    3    5    3    4    4    5     4  71    106.8    110.2 2
1984 06 15 19159 19159.5 2061 26  2.000  2.667  2.333  3.333  3.333  4.667  5.000  4.667    7   12    9   18   18   39   48   39    24 113    112.9    116.5 2
1984 06 16 19160 19160.5 2061 27  6.667  5.667  5.000  4.667  4.000  2.667  2.333  3.667  111   67   48   39   27   12    9   22    42 117    106.9    110.3 2
1984 06 17 19161 19161.5 2062  1  2.333  1.667  3.667  3.333  2.333  2.333  2.667  1.000    9    6   22   18    9    9   12    4    11 103    106.1    109.5 2
1984 06 18 19162 19162.5 2062  2  2.667  2.333  3.333  3.667  5.667  4.667  4.000  3.667   12    9   18   22   67   39   27   22    27  87    105.4    108.8 2
1984 06 19 19163 19163.5 2062  3  4.000  3.333  3.667  4.000  4.667  4.333  4.333  4.333   27   18   22   27   39   32   32   32    29  72    104.4    107.8 2
1984 06 20 19164 19164.5 2062  4  4.667  4.333  3.000  3.000  2.000  2.000  2.000  1.000   39   32   15   15    7    7    7    4    16  75    103.2    106.6 2
1984 06 21 19165 19165.5 2062  5  0.667  0.333  0.000  0.333  0.333  1.000  2.000  2.000    3    2    0    2    2    4    7    7     3  61    100.1    103.4 2
1984 06 22 19166 19166.5 2062  6  2.333  1.667  1.000  0.667  2.333  1.667  1.000  1.667    9    6    4    3    9    6    4    6     6  68    101.3    104.7 2
1984 06 23 19167 19167.5 2062  7  1.000  1.000  2.333  0.667  1.000  1.333  3.667  4.667    4    4    9    3    4    5   22   39    11  76    101.9    105.3 2
1984 06 24 19168 19168.5 2062  8  5.667  5.333  1.333  2.333  2.333  2.333  2.000  2.667   67   56    5    9    9    9    7   12    22  82    100.3    103.6 2
1984 06 25 19169 19169.5 2062  9  3.000  3.000  2.333  2.000  2.333  2.000  2.667  2.333   15   15    9    7    9    7   12    9    10  62    101.3    104.7 2
1984 06 26 19170 19170.5 2062 10  2.333  2.000  2.333  2.000  1.333  2.000  2.667  2.667    9    7    9    7    5    7   12   12     8  69     96.8    100.0 2
1984 06 27 19171 19171.5 2062 11  4.000  3.667  2.667  2.000  1.667  0.333  1.000  1.000   27   22   12    7    6    2    4    4    10  56     98.2    101.5 2
1984 06 28 19172 19172.5 2062 12  3.000  3.333  3.333  2.333  3.667  4.000  4.000  4.333   15   18   18    9   22   27   27   32    21  58     96.2     99.4 2
1984 06 29 19173 19173.5 2062 13  3.667  2.000  1.667  3.000  1.333  3.000  2.667  3.333   22    7    6   15    5   15   12   18    12  71     97.0    100.3 2
1984 06 30 19174 19174.5 2062 14  3.000  2.667  2.000  2.000  2.667  3.333  3.333  2.000   15   12    7    7   12   18   18    7    12  59     97.8    101.1 2
1984 07 01 19175 19175.5 2062 15  1.333  2.667  2.000  2.333  1.333  3.667  4.667  3.000    5   12    7    9    5   22   39   15    14  49     98.4    101.7 2
1984 07 02 19176 19176.5 2062 16  3.667  1.667  2.000  2.000  2.000  3.333  2.667  3.333   22    6    7    7    7   18   12   18    12  54    100.2    103.6 2
1984 07 03 19177 19177.5 2062 17  4.000  2.000  2.000  2.667  2.667  3.000  2.333  2.000   27    7    7   12   12   15    9    7    12  91    101.4    104.8 2
1984 07 04 19178 19178.5 2062 18  1.667  2.333  3.000  1.333  2.000  2.000  3.667  3.667    6    9   15    5    7    7   22   22    12 119    102.2    105.7 2
1984 07 05 19179 19179.5 2062 19  3.667  3.000  3.333  2.000  1.667  2.333  2.333  2.000   22   15   18    7    6    9    9    7    12 107    101.0    104.4 2
1984 07 06 19180 19180.5 2062 20  2.333  3.000  1.667  1.333  2.333  1.667  2.667  3.333    9   15    6    5    9    6   12   18    10  91     97.0    100.3 2
1984 07 07 19181 19181.5 2062 21  1.667  1.667  1.667  1.333  1.333  1.667  3.000  2.333    6    6    6    5    5    6   15    9     7  95     96.8    100.1 2
1984 07 08 19182 19182.5 2062 22  1.667  2.667  3.000  2.000  2.333  3.000  1.667  2.333    6   12   15    7    9   15    6    9    10 110     97.8    101.1 2
1984 07 09 19183 19183.5 2062 23  2.667  3.000  2.000  1.667  2.333  2.667  2.000  1.333   12   15    7    6    9   12    7    5     9  94    101.1    104.5 2
1984 07 10 19184 19184.5 2062 24  1.667  2.667  2.000  2.667  4.333  3.333  3.333  2.333    6   12    7   12   32   18   18    9    14 110     98.0    101.3 2
1984 07 11 19185 19185.5 2062 25  1.667  0.333  0.333  0.667  2.000  3.333  2.333  4.667    6    2    2    3    7   18    9   39    11  85     93.6     96.7 2
1984 07 12 19186 19186.5 2062 26  4.333  3.667  3.333  2.000  2.000  1.000  1.667  2.000   32   22   18    7    7    4    6    7    13  80     91.7     94.8 2
1984 07 13 19187 19187.5 2062 27  2.667  4.667  7.000  5.333  7.000  5.333  4.667  4.333   12   39  132   56  132   56   39   32    62  65     89.6     92.6 2
1984 07 14 19188 19188.5 2063  1  6.000  5.333  4.333  4.667  4.000  4.667  4.000  3.333   80   56   32   39   27   39   27   18    40  51     89.3     92.3 2
1984 07 15 19189 19189.5 2063  2  3.667  4.000  4.000  3.333  2.667  3.667  4.333  4.667   22   27   27   18   12   22   32   39    25  45     89.3     92.3 2
1984 07 16 19190 19190.5 2063  3  3.667  3.667  3.667  4.333  2.333  3.000  4.667  4.667   22   22   22   32    9   15   39   39    25  37     87.2     90.1 2
1984 07 17 19191 19191.5 2063  4  4.333  6.000  5.000  5.000  4.000  5.000  4.333  4.000   32   80   48   48   27   48   32   27    43  31     84.5     87.3 2
1984 07 18 19192 19192.5 2063  5  3.000  4.000  2.000  2.667  3.667  4.000  4.000  3.000   15   27    7   12   22   27   27   15    19  39     82.8     85.5 2
1984 07 19 19193 19193.5 2063  6  3.667  3.667  3.333  2.667  2.333  2.333  2.667  2.667   22   22   18   12    9    9   12   12    14  33     82.0     84.7 2
1984 07 20 19194 19194.5 2063  7  2.667  2.333  3.000  1.667  2.000  2.333  1.333  4.333   12    9   15    6    7    9    5   32    12  27     82.1     84.8 2
1984 07 21 19195 19195.5 2063  8  2.333  1.667  2.667  2.000  1.333  1.000  1.333  3.000    9    6   12    7    5    4    5   15     8  18     84.0     86.7 2
1984 07 22 19196 19196.5 2063  9  2.000  3.667  1.667  1.667  1.667  2.333  2.333  1.667    7   22    6    6    6    9    9    6     9  33     83.6     86.3 2
1984 07 23 19197 19197.5 2063 10  2.667  1.333  1.333  1.333  2.000  2.333  2.333  2.667   12    5    5    5    7    9    9   12     8  37     84.6     87.3 2
1984 07 24 19198 19198.5 2063 11  3.333  3.333  2.667  3.667  1.333  2.333  1.667  2.000   18   18   12   22    5    9    6    7    12  57     84.1     86.8 2
1984 07 25 19199 19199.5 2063 12  2.333  2.333  2.000  1.667  2.333  1.333  2.667  2.333    9    9    7    6    9    5   12    9     8  45     83.2     85.8 2
1984 07 26 19200 19200.5 2063 13  3.000  2.000  1.000  1.333  0.667  0.333  1.000  1.000   15    7    4    5    3    2    4    4     6  37     80.8     83.3 2
1984 07 27 19201 19201.5 2063 14  3.667  2.333  2.000  1.333  3.667  3.000  3.333  2.667   22    9    7    5   22   15   18   12    14  13     80.5     83.0 2
1984 07 28 19202 19202.5 2063 15  4.333  4.333  3.667  2.333  3.000  2.667  3.333  1.000   32   32   22    9   15   12   18    4    18  13     80.0     82.5 2
1984 07 29 19203 19203.5 2063 16  1.000  2.000  1.667  1.667  2.333  4.667  3.333  2.000    4    7    6    6    9   39   18    7    12  18     79.8     82.3 2
1984 07 30 19204 19204.5 2063 17  2.667  1.667  1.333  1.667  3.000  2.333  1.333  1.667   12    6    5    6   15    9    5    6     8  24     79.7     82.1 2
1984 07 31 19205 19205.5 2063 18  1.667  1.333  1.333  1.667  3.667  3.333  3.000  5.333    6    5    5    6   22   18   15   56    17  18     80.6     83.0 2
1984 08 01 19206 19206.5 2063 19  5.667  7.000  6.667  6.000  5.333  4.667  5.333  5.333   67  132  111   80   56   39   56   56    75  19     81.6     84.0 2
1984 08 02 19207 19207.5 2063 20  5.000  5.000  4.000  3.000  3.667  3.333  2.333  2.333   48   48   27   15   22   18    9    9    24  23     83.8     86.3 2
1984 08 03 19208 19208.5 2063 21  2.667  3.000  3.000  3.333  2.333  2.667  2.333  3.333   12   15   15   18    9   12    9   18    14  26     85.8     88.3 2
1984 08 04 19209 19209.5 2063 22  4.000  2.333  3.000  2.333  3.333  2.667  2.667  2.333   27    9   15    9   18   12   12    9    14  34     83.3     85.7 2
1984 08 05 19210 19210.5 2063 23  2.667  2.333  2.000  1.000  1.333  2.333  2.333  0.667   12    9    7    4    5    9    9    3     7  25     83.3     85.7 2
1984 08 06 19211 19211.5 2063 24  1.000  1.000  0.667  1.000  1.667  1.667  1.000  1.333    4    4    3    4    6    6    4    5     4  33     87.4     89.9 2
1984 08 07 19212 19212.5 2063 25  0.667  0.667  0.667  1.000  1.000  0.667  0.667  1.333    3    3    3    4    4    3    3    5     4  37     89.9     92.4 2
1984 08 08 19213 19213.5 2063 26  3.333  3.000  2.667  3.333  3.333  2.333  1.667  3.333   18   15   12   18   18    9    6   18    14  44     91.4     93.9 2
1984 08 09 19214 19214.5 2063 27  1.667  2.333  3.000  3.000  3.667  2.333  2.333  5.000    6    9   15   15   22    9    9   48    17  48     91.8     94.3 2
1984 08 10 19215 19215.5 2064  1  1.667  2.000  2.000  3.000  1.333  1.667  2.333  1.667    6    7    7   15    5    6    9    6     8  43     92.9     95.4 2
1984 08 11 19216 19216.5 2064  2  1.000  1.667  3.333  3.000  1.667  1.667  2.667  3.667    4    6   18   15    6    6   12   22    11  40     88.4     90.8 2
1984 08 12 19217 19217.5 2064  3  4.333  2.667  2.667  3.333  2.667  1.667  3.000  3.000   32   12   12   18   12    6   15   15    15  43     85.7     88.0 2
1984 08 13 19218 19218.5 2064  4  3.000  3.000  1.333  1.000  1.667  1.667  1.667  1.333   15   15    5    4    6    6    6    5     8  38     84.3     86.5 2
1984 08 14 19219 19219.5 2064  5  1.000  0.333  1.333  2.333  4.667  4.667  4.000  4.667    4    2    5    9   39   39   27   39    20  37     81.9     84.0 2
1984 08 15 19220 19220.5 2064  6  4.667  4.667  3.000  3.000  3.333  4.000  3.000  2.667   39   39   15   15   18   27   15   12    22  32     80.5     82.5 2
1984 08 16 19221 19221.5 2064  7  3.333  4.000  3.000  2.667  3.667  2.333  2.000  2.333   18   27   15   12   22    9    7    9    15  32     81.1     83.1 2
1984 08 17 19222 19222.5 2064  8  3.000  3.333  3.000  1.667  1.667  2.000  2.000  3.000   15   18   15    6    6    7    7   15    11  25     79.0     80.9 2
1984 08 18 19223 19223.5 2064  9  1.000  2.000  1.667  2.000  1.667  1.333  2.333  1.333    4    7    6    7    6    5    9    5     6  23     77.2     79.1 2
1984 08 19 19224 19224.5 2064 10  0.667  0.667  1.333  2.333  2.667  4.000  4.667  3.000    3    3    5    9   12   27   39   15    14  15     74.4     76.2 2
1984 08 20 19225 19225.5 2064 11  2.667  2.667  3.667  1.333  1.333  2.333  2.333  0.667   12   12   22    5    5    9    9    3    10  22     73.8     75.5 2
1984 08 21 19226 19226.5 2064 12  1.333  0.667  0.667  1.000  1.333  0.333  0.667  0.333    5    3    3    4    5    2    3    2     3  16     75.5     77.2 2
1984 08 22 19227 19227.5 2064 13  0.000  0.000  0.333  0.333  0.333  0.333  0.000  0.333    0    0    2    2    2    2    0    2     1  14     74.0     75.7 2
1984 08 23 19228 19228.5 2064 14  0.667  0.333  0.667  0.667  3.333  2.333  2.000  3.333    3    2    3    3   18    9    7   18     8  26     74.4     76.1 2
1984 08 24 19229 19229.5 2064 15  2.333  3.667  4.667  4.333  4.333  3.667  3.333  2.333    9   22   39   32   32   22   18    9    23  33     79.8     81.5 2
1984 08 25 19230 19230.5 2064 16  3.000  3.667  3.000  5.000  1.667  2.000  3.333  3.000   15   22   15   48    6    7   18   15    18  49     81.2     82.9 2
1984 08 26 19231 19231.5 2064 17  2.333  3.667  3.333  1.667  2.000  2.000  1.333  1.000    9   22   18    6    7    7    5    4    10  67     85.9     87.7 2
1984 08 27 19232 19232.5 2064 18  3.000  2.333  2.333  3.667  4.667  5.333  5.333  6.000   15    9    9   22   39   56   56   80    36  56     88.5     90.3 2
1984 08 28 19233 19233.5 2064 19  5.000  2.333  5.667  4.667  3.667  4.667  3.667  4.667   48    9   67   39   22   39   22   39    36  51     86.9     88.6 2
1984 08 29 19234 19234.5 2064 20  3.333  4.000  4.667  3.333  3.333  2.667  3.000  3.667   18   27   39   18   18   12   15   22    21  47     88.5     90.2 2
1984 08 30 19235 19235.5 2064 21  3.667  3.333  2.667  3.333  3.667  3.000  2.333  2.667   22   18   12   18   22   15    9   12    16  37     90.1     91.8 2
1984 08 31 19236 19236.5 2064 22  3.667  2.333  2.667  1.667  3.000  2.667  2.000  2.333   22    9   12    6   15   12    7    9    12  49     91.4     93.1 2
1984 09 01 19237 19237.5 2064 23  3.000  2.667  3.333  1.333  0.667  2.000  2.667  3.000   15   12   18    5    3    7   12   15    11  65     92.4     94.1 2
1984 09 02 19238 19238.5 2064 24  3.000  3.667  2.667  2.000  2.000  3.000  2.333  1.333   15   22   12    7    7   15    9    5    12  72     91.6     93.2 2
1984 09 03 19239 19239.5 2064 25  3.000  4.333  3.333  2.000  1.667  1.667  1.667  2.000   15   32   18    7    6    6    6    7    12  88     92.9     94.5 2
1984 09 04 19240 19240.5 2064 26  2.667  2.667  5.333  5.000  7.000  7.667  3.333  2.667   12   12   56   48  132  179   18   12    59  84     90.4     91.9 2
1984 09 05 19241 19241.5 2064 27  5.333  7.000  6.333  5.000  4.667  5.667  5.000  3.333   56  132   94   48   39   67   48   18    63  76     88.4     89.8 2
1984 09 06 19242 19242.5 2065  1  2.667  2.333  3.333  3.000  2.333  2.667  2.333  2.333   12    9   18   15    9   12    9    9    12  46     84.5     85.8 2
1984 09 07 19243 19243.5 2065  2  2.333  2.000  1.667  1.667  1.667  1.667  1.667  0.667    9    7    6    6    6    6    6    3     6  30     83.9     85.2 2
1984 09 08 19244 19244.5 2065  3  1.333  1.333  2.333  2.000  3.000  2.667  2.333  4.000    5    5    9    7   15   12    9   27    11  29     82.2     83.4 2
1984 09 09 19245 19245.5 2065  4  2.667  2.000  2.333  2.000  1.667  1.667  2.667  4.667   12    7    9    7    6    6   12   39    12  19     79.5     80.6 2
1984 09 10 19246 19246.5 2065  5  3.333  3.000  3.667  5.000  2.000  4.000  4.333  4.333   18   15   22   48    7   27   32   32    25  14     78.0     79.0 2
1984 09 11 19247 19247.5 2065  6  4.000  4.000  3.667  2.667  2.667  2.333  3.000  2.333   27   27   22   12   12    9   15    9    17  13     76.8     77.8 2
1984 09 12 19248 19248.5 2065  7  2.333  2.000  2.333  3.333  2.667  3.667  2.667  3.333    9    7    9   18   12   22   12   18    13  13     75.5     76.4 2
1984 09 13 19249 19249.5 2065  8  3.667  3.000  3.000  2.333  1.667  2.000  1.333  2.000   22   15   15    9    6    7    5    7    11  13     74.0     74.9 2
1984 09 14 19250 19250.5 2065  9  3.000  2.667  3.667  2.667  2.333  3.000  3.333  2.667   15   12   22   12    9   15   18   12    14   0     73.5     74.3 2
1984 09 15 19251 19251.5 2065 10  2.667  2.000  3.000  2.333  1.667  2.000  1.333  3.000   12    7   15    9    6    7    5   15    10  12     72.5     73.3 2
1984 09 16 19252 19252.5 2065 11  2.667  2.333  2.333  1.333  2.000  2.667  2.333  1.333   12    9    9    5    7   12    9    5     8  17     72.6     73.3 2
1984 09 17 19253 19253.5 2065 12  2.000  2.667  2.667  0.667  0.667  1.000  0.667  0.667    7   12   12    3    3    4    3    3     6   0     73.9     74.6 2
1984 09 18 19254 19254.5 2065 13  0.333  1.667  1.000  0.667  0.333  0.333  0.333  0.667    2    6    4    3    2    2    2    3     3   0     73.1     73.8 2
1984 09 19 19255 19255.5 2065 14  1.333  2.333  2.333  6.000  5.333  4.000  5.667  4.333    5    9    9   80   56   27   67   32    36  14     73.9     74.5 2
1984 09 20 19256 19256.5 2065 15  4.000  4.333  4.000  3.000  2.667  3.333  4.333  2.000   27   32   27   15   12   18   32    7    21   0     73.5     74.1 2
1984 09 21 19257 19257.5 2065 16  1.000  1.667  1.333  3.333  3.333  2.333  1.333  3.000    4    6    5   18   18    9    5   15    10  13     74.5     75.1 2
1984 09 22 19258 19258.5 2065 17  2.333  2.000  3.667  3.667  3.333  1.667  5.333  4.667    9    7   22   22   18    6   56   39    22  14     75.4     75.9 2
1984 09 23 19259 19259.5 2065 18  5.333  6.667  6.667  6.667  7.000  7.000  6.667  7.000   56  111  111  111  132  132  111  132   112  12     75.6     76.1 2
1984 09 24 19260 19260.5 2065 19  6.000  5.667  6.000  4.333  4.333  5.333  4.333  4.667   80   67   80   32   32   56   32   39    52  12     75.7     76.1 2
1984 09 25 19261 19261.5 2065 20  3.667  4.667  5.667  4.333  4.667  5.333  5.000  4.667   22   39   67   32   39   56   48   39    43  10     74.2     74.6 2
1984 09 26 19262 19262.5 2065 21  3.667  5.000  5.667  5.000  5.333  5.000  4.333  3.333   22   48   67   48   56   48   32   18    42   0     73.9     74.2 2
1984 09 27 19263 19263.5 2065 22  4.333  3.667  4.333  3.667  4.333  3.000  3.333  4.000   32   22   32   22   32   15   18   27    25   0     73.2     73.5 2
1984 09 28 19264 19264.5 2065 23  3.000  4.000  2.000  2.000  3.000  3.000  4.000  3.333   15   27    7    7   15   15   27   18    16   0     72.8     73.1 2
1984 09 29 19265 19265.5 2065 24  3.000  3.667  2.667  1.333  1.667  2.000  2.333  3.667   15   22   12    5    6    7    9   22    12   0     71.5     71.7 2
1984 09 30 19266 19266.5 2065 25  4.000  3.333  3.333  1.333  0.333  0.667  0.667  2.333   27   18   18    5    2    3    3    9    11  12     72.2     72.4 2
1984 10 01 19267 19267.5 2065 26  1.333  1.667  2.333  2.000  2.667  2.000  0.667  1.000    5    6    9    7   12    7    3    4     7   7     71.9     72.0 2
1984 10 02 19268 19268.5 2065 27  3.000  2.000  1.667  1.667  1.667  2.667  2.333  3.333   15    7    6    6    6   12    9   18    10   8     74.7     74.8 2
1984 10 03 19269 19269.5 2066  1  4.000  5.333  4.000  3.000  2.333  1.667  2.333  2.333   27   56   27   15    9    6    9    9    20  12     75.1     75.1 2
1984 10 04 19270 19270.5 2066  2  0.667  0.333  1.000  1.000  1.333  3.000  2.000  2.000    3    2    4    4    5   15    7    7     6  12     75.2     75.2 2
1984 10 05 19271 19271.5 2066  3  2.667  1.333  1.667  1.667  2.667  1.333  1.667  1.333   12    5    6    6   12    5    6    5     7   0     74.0     74.0 2
1984 10 06 19272 19272.5 2066  4  2.667  3.667  3.333  2.000  3.000  3.000  3.000  5.667   12   22   18    7   15   15   15   67    21   0     73.3     73.2 2
