# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1989 10 08 21100 21100.5 2133 23  2.667  2.667  2.333  1.667  2.000  1.333  1.000  3.000   12   12    9    6    7    5    4   15     9 221    210.6    210.1 2
1989 10 09 21101 21101.5 2133 24  3.333  3.667  2.333  1.667  2.000  1.333  2.000  3.000   18   22    9    6    7    5    7   15    11 249    202.5    201.9 2
1989 10 10 21102 21102.5 2133 25  2.667  3.000  2.667  2.333  2.667  3.333  2.000  2.000   12   15   12    9   12   18    7    7    12 237    196.1    195.5 2
1989 10 11 21103 21103.5 2133 26  2.333  2.667  2.667  2.000  1.667  1.667  0.667  1.000    9   12   12    7    6    6    3    4     7 254    192.2    191.5 2
1989 10 12 21104 21104.5 2133 27  1.333  2.667  2.333  2.000  2.000  2.000  2.000  2.000    5   12    9    7    7    7    7    7     8 205    204.1    203.2 2
1989 10 13 21105 21105.5 2134  1  1.667  0.333  0.000  0.000  0.000  0.000  0.000  0.000    6    2    0    0    0    0    0    0     1 197    225.3    224.2 2
1989 10 14 21106 21106.5 2134  2  0.000  0.333  0.000  0.333  0.667  0.000  0.000  0.000    0    2    0    2    3    0    0    0     1 212    227.1    225.9 2
1989 10 15 21107 21107.5 2134  3  0.667  0.667  0.333  0.667  1.000  1.333  2.667  0.667    3    3    2    3    4    5   12    3     4 252    226.8    225.4 2
1989 10 16 21108 21108.5 2134  4  1.667  1.667  1.667  2.667  3.333  3.000  2.667  2.000    6    6    6   12   18   15   12    7    10 278    238.5    237.0 2
1989 10 17 21109 21109.5 2134  5  3.000  3.333  3.000  3.000  2.333  2.000  2.667  1.667   15   18   15   15    9    7   12    6    12 274    227.0    225.3 2
1989 10 18 21110 21110.5 2134  6  4.333  3.667  1.333  3.333  3.333  2.333  2.333  3.667   32   22    5   18   18    9    9   22    17 245    223.1    221.3 2
1989 10 19 21111 21111.5 2134  7  5.333  4.667  4.333  4.000  3.667  1.667  2.333  1.333   56   39   32   27   22    6    9    5    24 212    216.6    214.7 2
1989 10 20 21112 21112.5 2134  8  2.333  3.000  4.333  6.667  7.667  7.667  8.333  7.000    9   15   32  111  179  179  236  132   112 186    207.3    205.4 2
1989 10 21 21113 21113.5 2134  9  6.333  6.667  7.000  8.333  7.667  6.667  8.000  6.333   94  111  132  236  179  111  207   94   146 202    208.2    206.2 2
1989 10 22 21114 21114.5 2134 10  6.333  5.667  4.333  4.667  4.667  5.333  5.333  4.000   94   67   32   39   39   56   56   27    51 210    220.0    217.8 2
1989 10 23 21115 21115.5 2134 11  3.000  5.667  5.000  2.333  2.000  2.000  2.667  3.000   15   67   48    9    7    7   12   15    22 193    212.6    210.4 2
1989 10 24 21116 21116.5 2134 12  3.667  3.000  4.333  2.333  2.667  2.333  3.667  3.333   22   15   32    9   12    9   22   18    17 174    216.5    214.2 2
1989 10 25 21117 21117.5 2134 13  5.000  5.000  4.667  3.667  1.333  2.000  1.000  2.333   48   48   39   22    5    7    4    9    23 161    185.4    183.3 2
1989 10 26 21118 21118.5 2134 14  1.667  4.000  2.667  2.333  4.333  3.667  5.000  4.333    6   27   12    9   32   22   48   32    24 145    173.8    171.7 2
1989 10 27 21119 21119.5 2134 15  4.333  3.333  3.333  3.667  2.333  2.000  3.000  3.000   32   18   18   22    9    7   15   15    17 129    179.2    176.9 2
1989 10 28 21120 21120.5 2134 16  1.000  2.000  2.000  2.000  1.333  3.667  3.000  2.000    4    7    7    7    5   22   15    7     9 154    175.3    173.0 2
1989 10 29 21121 21121.5 2134 17  2.333  3.000  2.333  1.667  2.667  2.000  3.667  3.667    9   15    9    6   12    7   22   22    13 174    174.4    172.0 2
1989 10 30 21122 21122.5 2134 18  5.000  3.667  3.667  3.667  3.000  2.333  3.333  4.000   48   22   22   22   15    9   18   27    23 208    189.0    186.3 2
1989 10 31 21123 21123.5 2134 19  4.000  3.000  2.000  2.000  3.333  3.333  2.667  1.000   27   15    7    7   18   18   12    4    14 209    205.0    202.0 2
1989 11 01 21124 21124.5 2134 20  2.000  1.333  1.667  1.667  2.000  2.000  2.333  3.000    7    5    6    6    7    7    9   15     8 211    214.6    211.4 2
1989 11 02 21125 21125.5 2134 21  4.667  3.333  3.000  1.000  2.333  3.000  5.000  3.667   39   18   15    4    9   15   48   22    21 220    219.5    216.0 2
1989 11 03 21126 21126.5 2134 22  4.000  3.333  4.667  4.333  4.667  3.333  3.667  3.000   27   18   39   32   39   18   22   15    26 263    221.2    217.6 2
1989 11 04 21127 21127.5 2134 23  2.333  2.667  5.000  5.000  4.000  4.000  3.333  4.333    9   12   48   48   27   27   18   32    28 297    227.7    223.9 2
1989 11 05 21128 21128.5 2134 24  4.000  4.000  3.333  3.333  2.000  2.333  3.667  4.000   27   27   18   18    7    9   22   27    19 314    239.5    235.4 2
1989 11 06 21129 21129.5 2134 25  2.667  2.667  2.000  2.333  2.667  2.667  3.000  2.333   12   12    7    9   12   12   15    9    11 337    260.0    255.3 2
1989 11 07 21130 21130.5 2134 26  4.000  3.333  3.000  4.000  4.333  2.000  2.333  3.333   27   18   15   27   32    7    9   18    19 321    211.1    207.3 2
1989 11 08 21131 21131.5 2134 27  2.667  3.000  2.667  4.333  3.000  3.333  3.000  0.667   12   15   12   32   15   18   15    3    15 296    276.0    270.9 2
1989 11 09 21132 21132.5 2135  1  4.000  4.667  3.000  2.333  3.000  5.000  4.333  2.667   27   39   15    9   15   48   32   12    25 294    262.2    257.2 2
1989 11 10 21133 21133.5 2135  2  2.333  3.667  2.333  1.667  2.333  2.333  2.000  2.333    9   22    9    6    9    9    7    9    10 279    251.3    246.3 2
1989 11 11 21134 21134.5 2135  3  3.667  3.333  2.667  3.000  2.667  3.333  4.000  3.667   22   18   12   15   12   18   27   22    18 246    254.3    249.1 2
1989 11 12 21135 21135.5 2135  4  3.333  3.000  2.333  1.333  2.000  1.000  1.667  3.000   18   15    9    5    7    4    6   15    10 238    258.8    253.5 2
1989 11 13 21136 21136.5 2135  5  4.333  5.333  4.667  3.333  5.333  5.333  5.000  4.667   32   56   39   18   56   56   48   39    43 211    245.5    240.3 2
1989 11 14 21137 21137.5 2135  6  4.333  3.333  3.333  3.000  1.333  1.667  1.333  2.333   32   18   18   15    5    6    5    9    14 193    248.4    243.0 2
1989 11 15 21138 21138.5 2135  7  3.000  2.000  1.333  1.000  0.667  1.333  1.000  0.667   15    7    5    4    3    5    4    3     6 182    221.4    216.5 2
1989 11 16 21139 21139.5 2135  8  0.667  0.667  1.333  2.000  1.667  1.333  1.667  2.000    3    3    5    7    6    5    6    7     5 171    221.2    216.2 2
1989 11 17 21140 21140.5 2135  9  3.667  3.000  4.000  7.000  6.667  7.667  8.000  7.667   22   15   27  132  111  179  207  179   109 171    220.0    215.0 2
1989 11 18 21141 21141.5 2135 10  7.000  6.667  5.333  3.667  2.333  2.667  2.333  2.000  132  111   56   22    9   12    9    7    45 184    226.8    221.6 2
1989 11 19 21142 21142.5 2135 11  1.667  1.333  2.000  2.000  1.667  2.000  3.000  2.667    6    5    7    7    6    7   15   12     8 171    234.7    229.2 2
1989 11 20 21143 21143.5 2135 12  2.333  2.667  2.333  2.000  2.333  1.667  2.000  2.333    9   12    9    7    9    6    7    9     8 194    229.2    223.7 2
1989 11 21 21144 21144.5 2135 13  4.000  2.333  3.667  3.333  2.333  0.667  0.333  1.000   27    9   22   18    9    3    2    4    12 219    235.1    229.4 2
1989 11 22 21145 21145.5 2135 14  0.667  0.333  0.667  2.000  1.333  3.000  2.000  2.333    3    2    3    7    5   15    7    9     6 223    227.7    222.0 2
1989 11 23 21146 21146.5 2135 15  2.667  1.667  0.667  1.667  1.333  1.000  1.333  1.000   12    6    3    6    5    4    5    4     6 216    218.8    213.4 2
1989 11 24 21147 21147.5 2135 16  1.333  2.333  2.333  2.000  2.333  1.667  2.000  2.333    5    9    9    7    9    6    7    9     8 220    214.2    208.8 2
1989 11 25 21148 21148.5 2135 17  1.000  2.000  0.333  0.000  0.000  0.000  0.000  0.000    4    7    2    0    0    0    0    0     2 241    221.7    216.0 2
1989 11 26 21149 21149.5 2135 18  0.667  0.667  1.333  2.667  1.667  3.333  4.000  3.000    3    3    5   12    6   18   27   15    11 253    240.6    234.3 2
1989 11 27 21150 21150.5 2135 19  2.333  2.333  2.333  2.667  3.000  2.667  2.667  5.000    9    9    9   12   15   12   12   48    16 252    245.9    239.4 2
1989 11 28 21151 21151.5 2135 20  4.667  4.333  4.667  3.667  4.000  3.333  3.333  4.000   39   32   39   22   27   18   18   27    28 252    237.7    231.3 2
1989 11 29 21152 21152.5 2135 21  3.333  3.000  3.333  3.333  3.333  3.667  4.000  3.000   18   15   18   18   18   22   27   15    19 226    221.2    215.1 2
1989 11 30 21153 21153.5 2135 22  4.000  3.333  3.333  3.000  3.333  3.000  3.667  4.000   27   18   18   15   18   15   22   27    20 250    247.7    240.9 2
1989 12 01 21154 21154.5 2135 23  5.000  4.000  3.333  2.667  3.667  5.333  6.000  4.667   48   27   18   12   22   56   80   39    38 253    230.1    223.7 2
1989 12 02 21155 21155.5 2135 24  4.333  4.000  4.667  3.000  2.000  2.333  2.333  4.667   32   27   39   15    7    9    9   39    22 233    219.9    213.7 2
1989 12 03 21156 21156.5 2135 25  4.333  4.000  3.333  4.667  3.667  3.667  3.000  4.333   32   27   18   39   22   22   15   32    26 259    211.6    205.6 2
1989 12 04 21157 21157.5 2135 26  5.333  5.000  3.333  3.000  3.000  3.000  4.333  5.000   56   48   18   15   15   15   32   48    31 233    219.2    212.9 2
1989 12 05 21158 21158.5 2135 27  5.333  3.333  2.000  1.333  1.333  1.333  2.000  1.667   56   18    7    5    5    5    7    6    14 245    216.0    209.7 2
1989 12 06 21159 21159.5 2136  1  2.000  1.667  1.000  1.000  1.667  1.000  1.000  1.333    7    6    4    4    6    4    4    5     5 235    216.1    209.7 2
1989 12 07 21160 21160.5 2136  2  2.333  2.000  2.667  1.667  1.667  2.333  2.667  3.000    9    7   12    6    6    9   12   15    10 277    228.3    221.5 2
1989 12 08 21161 21161.5 2136  3  1.000  1.333  1.333  1.667  2.333  2.000  1.333  2.000    4    5    5    6    9    7    5    7     6 213    209.8    203.6 2
1989 12 09 21162 21162.5 2136  4  1.667  1.667  0.667  0.667  1.000  0.667  1.667  0.667    6    6    3    3    4    3    6    3     4 206    200.6    194.6 2
1989 12 10 21163 21163.5 2136  5  0.667  0.667  0.667  0.333  0.333  0.333  1.000  0.667    3    3    3    2    2    2    4    3     3 189    182.7    177.1 2
1989 12 11 21164 21164.5 2136  6  0.333  1.000  1.333  2.667  2.000  2.000  1.333  1.333    2    4    5   12    7    7    5    5     6 133    177.2    171.7 2
1989 12 12 21165 21165.5 2136  7  2.000  1.667  1.333  1.000  2.333  1.333  2.000  3.333    7    6    5    4    9    5    7   18     8 127    170.1    164.9 2
1989 12 13 21166 21166.5 2136  8  3.333  2.333  1.333  1.000  1.333  2.000  1.667  0.333   18    9    5    4    5    7    6    2     7 137    168.4    163.2 2
1989 12 14 21167 21167.5 2136  9  0.000  0.333  0.667  3.333  3.000  3.667  3.333  3.000    0    2    3   18   15   22   18   15    12 128    167.0    161.8 2
1989 12 15 21168 21168.5 2136 10  3.333  2.667  2.667  2.333  2.667  1.333  2.000  1.667   18   12   12    9   12    5    7    6    10 107    170.9    165.5 2
1989 12 16 21169 21169.5 2136 11  1.667  2.000  2.000  3.667  4.000  3.667  2.667  3.667    6    7    7   22   27   22   12   22    16 129    169.5    164.1 2
1989 12 17 21170 21170.5 2136 12  2.000  2.000  2.000  3.333  3.333  3.000  2.000  2.333    7    7    7   18   18   15    7    9    11 153    181.8    176.0 2
1989 12 18 21171 21171.5 2136 13  2.000  1.333  2.000  2.000  1.667  1.667  2.667  2.333    7    5    7    7    6    6   12    9     7 157    192.0    185.9 2
1989 12 19 21172 21172.5 2136 14  2.333  2.333  1.333  1.000  1.667  1.333  1.667  1.000    9    9    5    4    6    5    6    4     6 167    194.4    188.2 2
1989 12 20 21173 21173.5 2136 15  1.333  2.333  1.000  1.000  1.000  1.333  2.333  2.667    5    9    4    4    4    5    9   12     6 162    195.5    189.3 2
1989 12 21 21174 21174.5 2136 16  3.333  2.333  0.667  1.000  1.667  2.333  2.333  2.000   18    9    3    4    6    9    9    7     8 142    196.3    189.9 2
1989 12 22 21175 21175.5 2136 17  4.000  3.333  2.333  3.000  5.000  4.000  5.333  2.667   27   18    9   15   48   27   56   12    26 192    206.6    199.9 2
1989 12 23 21176 21176.5 2136 18  2.000  4.333  4.000  3.333  3.000  2.333  1.667  2.333    7   32   27   18   15    9    6    9    15 257    221.0    213.8 2
1989 12 24 21177 21177.5 2136 19  2.333  2.333  2.333  3.667  3.667  4.333  4.333  4.000    9    9    9   22   22   32   32   27    20 244    238.8    231.0 2
1989 12 25 21178 21178.5 2136 20  3.667  4.333  2.667  2.667  2.333  2.333  2.667  3.667   22   32   12   12    9    9   12   22    16 267    256.4    248.0 2
1989 12 26 21179 21179.5 2136 21  3.000  2.000  2.333  3.333  3.333  3.333  5.000  4.667   15    7    9   18   18   18   48   39    22 282    261.2    252.6 2
1989 12 27 21180 21180.5 2136 22  4.000  4.333  3.000  3.333  4.000  4.333  4.333  3.333   27   32   15   18   27   32   32   18    25 307    284.1    274.8 2
1989 12 28 21181 21181.5 2136 23  3.333  3.333  2.000  1.333  1.667  1.000  1.667  3.000   18   18    7    5    6    4    6   15    10 318    254.8    246.4 2
1989 12 29 21182 21182.5 2136 24  3.000  2.000  3.333  5.000  4.000  5.667  6.667  6.667   15    7   18   48   27   67  111  111    50 272    250.9    242.7 2
1989 12 30 21183 21183.5 2136 25  5.000  4.000  4.000  3.667  3.333  4.000  4.333  4.667   48   27   27   22   18   27   32   39    30 273    267.0    258.2 2
1989 12 31 21184 21184.5 2136 26  4.333  5.667  5.667  4.667  4.000  3.333  3.333  2.667   32   67   67   39   27   18   18   12    35 257    244.8    236.7 2
